date,inst_f buy,inst_t buy,inst_txf_net,inst_txf_oi,inst_mtx_net,inst_mtx_oi,txf_open,txf_high,txf_low,txf_close,txf_volume,tse_open,tse_high,tse_low,tse_close,tse_volume,PutCallVol,PutCallRatio
2021/6/22,-10788215856,278446152,395,-31072,1229,-10877,17155,17180,16988,17026,100063,17162.7109,17270.4707,17075.5508,17075.5508,5466.53,112.89,105.94
2021/6/23,10955989945,-1626517922,-1407,-32464,4269,-6745,17100,17319,17059,17267,126850,17127.5898,17375.7891,17127.5898,17336.7109,5258.21,108.7,119.2
2021/6/24,4000769429,-25579039,973,-31494,-2041,-8774,17298,17398,17261,17338,92443,17358.5703,17439.6309,17319.8906,17407.9609,4171.57,123.47,139.97
2021/6/25,8796583711,966946877,1978,-29494,4412,-4450,17438,17562,17377,17423,113729,17471.0703,17597.3301,17471.0703,17502.9902,4774.7,112.4,144.99
2021/6/28,5375005044,-1752758533,-552,-30034,-655,-5153,17484,17560,17398,17533,81297,17531.8203,17595.5098,17481.2305,17590.9707,4414.96,119.93,143.23
2021/6/29,-14334288786,80105703,731,-29302,-1925,-7082,17595,17623,17451,17530,114812,17621.1504,17713.2402,17541.1406,17598.1895,5940.34,103.3,133.78
2021/6/30,20437547423,-121408502,218,-29071,4301,-2854,17609,17766,17583,17712,104138,17648.25,17797.2695,17648.25,17755.4609,5351.51,118.72,121.62
2021/7/1,-17967550398,-1456468630,-821,-29913,-5172,-7942,17678,17774,17555,17646,122670,17801.1895,17863.9004,17644.3594,17713.9395,6437.71,117.63,136.97
2021/7/2,-19989559906,-1846271487,1054,-28865,2452,-5466,17651,17724,17588,17649,101422,17745.6895,17795.8809,17676.9805,17710.1504,6086.47,98.09,137.69
2021/7/5,11528688446,-1407666074,778,-28080,5889,395,17755,17920,17742,17896,107590,17783.8008,17945.5195,17783.8008,17919.3301,6071.76,127.62,149
2021/7/6,119632366,-293440639,-923,-29013,-5326,-4891,17956,17974,17858,17875,84402,17929.2207,18008.3691,17895.7793,17913.0703,6018.8,97.42,130.96
2021/7/7,-11685968917,-1321418440,1593,-27435,-790,-5622,17821,17906,17715,17826,109363,17901.25,17933.6191,17756.8203,17850.6895,5854.03,102.17,114.97
2021/7/8,-3814097184,-1397574883,-68,-27497,-946,-6592,17876,17897,17694,17823,115957,17880.9004,17935.1094,17742.0801,17866.0898,6391.13,103.27,114.31
2021/7/9,-41143943543,-514000087,-1243,-28740,-4052,-10644,17662,17700,17526,17661,137893,17778.1191,17778.1191,17597.4609,17661.4805,5442.53,89.34,103.62
2021/7/12,15466781595,-3038513804,-524,-29256,4884,-5792,17848,17960,17770,17826,127599,17843.3008,17947.9004,17759.9004,17814.3301,5553.36,100.55,111.89
2021/7/13,23164457975,557783657,1024,-28212,1802,-4070,17958,18030,17824,17869,123135,17931.4707,18018.0391,17786.7598,17847.5195,6576.31,114.83,107.67
2021/7/14,15311732728,-3224467900,1077,-27147,-840,-4837,17846,17924,17748,17871,119916,17892.5098,17940.8594,17716.4395,17845.75,5743.4,104.3,117.63
2021/7/15,16434357982,-1823549032,-898,-28043,2013,-2832,17919,18046,17868,18021,102463,17878.7793,18034.1895,17878.7793,18034.1895,4556.75,103.15,112.98
2021/7/16,-22544083711,-187401053,-1533,-29577,-9955,-12783,17826,17928,17772,17924,108258,17839.5801,17926.3809,17779.6094,17895.25,5740.86,86.09,90.78
2021/7/19,-42404794526,-866027731,-2509,-33866,-983,-6646,17717,17813,17647,17793,123996,17854.3496,17854.3496,17708.1504,17789.25,4686.21,86.44,83.79
2021/7/20,-25571806597,-1433341258,-2585,-36438,2823,-3875,17680,17716,17478,17558,133433,17724.9199,17724.9199,17500.6895,17528.7402,4696.18,92.62,82.52
2021/7/21,-15896528699,-2041842020,2270,-35205,-4476,-4662,17655,17674,17376,17431,85406,17593.5996,17707.5606,17352.2402,17458.7891,6143.34,110.87,102.64
2021/7/22,35927560979,2109585181,25,-35187,6647,2013,17441,17525,17347,17406,124261,17482.8106,17667.3809,17482.8106,17572.3301,5854.71,139.58,149.13
2021/7/23,2539243014,538820300,-181,-35363,-2117,-124,17486,17559,17380,17406,115751,17603.9492,17672.5996,17511.8594,17572.9199,5655.58,113.44,151.07
2021/7/26,-17761293539,-566901565,928,-34437,-6102,-6218,17473,17479,17203,17203,108562,17554.9297,17637.3594,17403.5606,17403.5606,4568.47,96.22,137.84
2021/7/27,-3565491500,-958672948,-321,-34740,4750,-1540,17322,17348,17153,17168,118237,17394.7695,17459.3496,17264.5,17269.8691,5057.95,120.32,138.65
2021/7/28,-22015014415,-855242752,3288,-31456,-3593,-5131,17062,17136,16733,16965,203251,17252.8691,17252.8691,16893.6992,17135.2207,5565.04,117.48,88.78
2021/7/29,19137651716,1269628932,3083,-28366,10477,5318,17136,17332,17068,17327,123014,17216.5801,17402.8106,17190.4805,17402.8106,4692.55,112.43,111.36
2021/7/30,-17368927876,-97909733,235,-28141,-5682,-324,17285,17299,17126,17174,116506,17414.7695,17429.0098,17237.6699,17247.4102,5374.19,108.26,104.67
2021/8/2,24571426137,-799752081,-1681,-29811,4599,4231,17313,17470,17160,17467,131017,17256.6094,17503.2793,17231.2207,17503.2793,4367.79,110.79,118.08
2021/8/3,939099728,-410884819,1257,-28545,-3781,414,17426,17496,17361,17484,95188,17489.1191,17553.7598,17456.1992,17553.7598,3849.87,117.55,119.85
2021/8/4,10619320741,-2802336606,1224,-27318,2840,3253,17491,17586,17464,17571,89061,17588.6406,17636.1094,17557.1797,17623.8906,3748.46,122.96,113.52
2021/8/5,4902550907,-1563302340,-2966,-30283,-6057,-2808,17570,17584,17520,17544,65462,17624.8203,17643.9707,17566.7207,17603.1191,3817.9,140.12,125.41
2021/8/6,-8542208839,-977927300,1871,-28413,3902,1098,17555,17560,17353,17439,110072,17593.8496,17593.8496,17469.6797,17526.2793,3986.83,106.93,124.5
2021/8/9,-7007743666,157311170,2030,-26348,1723,2773,17438,17448,17235,17406,124437,17505.0098,17510.0898,17350.1504,17485.1504,3498.09,90.86,120.23
2021/8/10,-6415486630,428470371,-1574,-27922,-6737,-3964,17396,17443,17259,17295,108944,17492.4492,17524.9102,17305.0606,17323.6406,3508.47,85.29,106.17
2021/8/11,6549226618,-371214837,-3782,-31707,-1604,-5546,17217,17298,17078,17170,140881,17308.6191,17327.1992,17090.25,17227.1797,3891.05,110.44,103.49
2021/8/12,5144221487,1206072527,1219,-30489,156,-5386,17207,17235,17125,17158,91328,17221.3496,17233.1094,17139.2109,17219.9395,3196.4,93.63,100.83
2021/8/13,-23642154702,1856860381,-1237,-32082,-3685,-7647,17185,17190,16936,16936,148748,17216.3398,17216.3398,16978.1094,16982.1094,3802.56,83.13,91.92
2021/8/16,4752239728,-1128927980,4039,-28069,7794,199,16829,16936,16750,16774,134302,16941.3301,16983.5898,16773.5703,16858.7695,3337.69,99.27,84.79
2021/8/17,-8733907481,1393535523,951,-27121,1494,1705,16850,16873,16576,16578,117535,16841.6191,16870.5508,16657.6309,16661.3594,2965.68,88.24,79.16
2021/8/18,-2235426527,1016901113,-2077,-27393,6453,877,16440,16796,16389,16785,100813,16630.9902,16826.2695,16418.5391,16826.2695,4179.38,109.37,113.14
2021/8/19,-49688576679,1386558431,3558,-23836,-8842,-7961,16611,16648,16256,16328,196405,16777.7793,16777.7793,16375.4004,16375.4004,4323.65,89.04,80.64
2021/8/20,-12994928051,2012472656,3196,-20640,6333,-1628,16297,16426,16145,16188,175854,16426.9805,16507.1094,16248.0801,16341.9404,3487.66,102.88,83.29
2021/8/23,14622052654,1836029840,-1582,-22213,5573,3909,16427,16729,16393,16679,127180,16459.1309,16785.2891,16459.1309,16741.8398,3642.53,119.95,116.28
2021/8/24,-11270348511,961498924,1033,-21172,-1695,2182,16822,16842,16717,16781,90435,16830.6309,16904.3008,16779.9004,16818.7305,4139,108.06,117.78
2021/8/25,17107527667,730306277,157,-21017,3432,5634,16794,16982,16785,16962,109356,16821.0801,17045.8594,16821.0801,17045.8594,3598.99,109.01,115.5
2021/8/26,-15665754493,1110965800,1082,-19929,-5166,444,17103,17125,16882,16993,127057,17177.3906,17201.4199,16984.6895,17066.9609,3733.8,85.43,108.49
2021/8/27,18233069953,-884470954,2357,-17571,4621,5061,16940,17218,16908,17172,122437,17061.0996,17229.8906,17000.2598,17209.9297,3157.22,105.01,123.13
2021/8/30,21248387243,825212368,-1729,-19298,-721,4332,17249,17353,17206,17335,95648,17244.6191,17396.5195,17244.6191,17396.5195,2703.41,115.99,133.96
2021/8/31,25050225709,40664734,128,-19164,1051,5359,17276,17468,17144,17455,138296,17384.6094,17490.2891,17207.5703,17490.2891,3364.48,93.13,138.82
2021/9/1,14474578490,-592776745,-1036,-20199,-5059,299,17408,17500,17363,17474,110383,17463.8008,17503.9297,17415.5195,17473.9902,3613.35,97.97,121.57
2021/9/2,-2307414740,-856855569,4404,-15805,1065,1404,17434,17507,17266,17319,136520,17455.9199,17523.1602,17319.7598,17319.7598,3481.63,101.8,112.85
2021/9/3,32088019893,864496798,-4014,-19816,2006,3398,17442,17553,17370,17508,114052,17380.5195,17540.7793,17380.5195,17516.9199,3623.49,104.06,128.59
2021/9/6,7666042064,-1252559575,3523,-16296,734,4144,17440,17596,17425,17493,118794,17534.0508,17633.6699,17461.0703,17495.3008,3741.94,103.44,128.94
2021/9/7,6690800894,-1488392384,715,-15580,-318,3822,17522,17529,17337,17424,125058,17534.3809,17559.2109,17388.3691,17428.8691,3351.3,94.37,125.84
2021/9/8,-1072311064,-434523230,1383,-14197,-447,3366,17395,17426,17163,17260,151432,17411.5293,17447.5801,17167.0801,17270.4902,3217.62,95.88,117.75
2021/9/9,-637610085,337589613,1043,-11655,-1457,-4087,17142,17291,17084,17238,124510,17175.0391,17319.0898,17122.9492,17304.3301,2445.34,110.31,120.53
2021/9/10,14973318520,457382200,-2651,-14302,2767,-1336,17300,17479,17284,17473,108107,17270.2793,17474.5703,17270.2793,17474.5703,2659.15,120.93,137.8
2021/9/13,-555252442,126195294,-1108,-15403,-4700,-6064,17434,17492,17356,17441,100818,17452.1602,17482.5703,17387.5703,17446.3106,2533.64,119.57,141.62
2021/9/14,6542960194,751046520,28,-15368,2464,-3628,17541,17569,17426,17462,89375,17463.7793,17529.4707,17424.5391,17434.9004,2579.71,120.05,137.16
2021/9/15,1864531825,2327395581,2607,-15086,358,-3543,17403,17433,17280,17382,72267,17434.0195,17439.75,17316.5195,17354,2650.1,96.97,115.43
2021/9/16,-4981326651,515936138,-2912,-17997,-3102,-6649,17337,17362,17191,17247,93113,17332.3398,17411.3691,17254.0996,17278.6992,2390.7,91.91,103.71
2021/9/17,1622490261,1208765871,1381,-16613,4397,-2264,17256,17395,17165,17294,117475,17279.2891,17408.7109,17235.4492,17276.7891,3115.89,106.62,111.92
2021/9/22,-35557987188,2108266684,-1201,-17828,-9768,-12042,16835,16940,16751,16900,134513,17196.7891,17196.7891,16838.5801,16925.8203,2936.12,86.82,106.4
2021/9/23,3591359479,-257635788,1334,-16468,2117,-10029,17020,17130,16985,17080,99495,16998.0703,17145.25,16998.0703,17078.2207,2514.49,106.14,112.03
2021/9/24,7909163814,134400279,-985,-17463,222,-9767,17191,17275,17170,17248,92934,17130.7402,17273.5898,17130.7402,17260.1895,2761.03,107.21,111.4
2021/9/27,10780617291,1040909616,-1888,-19326,-4830,-14697,17247,17344,17222,17292,94561,17278.1094,17335.9902,17235.6797,17313.7695,2912.52,115.94,114.41
2021/9/28,-13955318242,-402543864,2422,-18446,-1061,-9590,17182,17183,17042,17170,103410,17286.8906,17286.8906,17113.4707,17181.4395,2558.51,76.97,103.54
2021/9/29,-35505467759,2919639897,251,-18170,-9754,-19512,16926,16937,16760,16818,148385,17127.8594,17127.8594,16801.7793,16855.4609,3241.61,98.71,90.45
2021/9/30,-7887959035,2205296967,1421,-16731,3319,-16265,16803,16966,16704,16919,129052,16886.5703,16994.2109,16767.1992,16934.7695,2700.31,90.21,100.79
2021/10/1,-39645844976,1806924254,3699,-13037,-4935,-21180,16800,16805,16415,16518,162660,16883,16883,16503.7402,16570.8906,3404.54,80.88,84.04
2021/10/4,-3111242903,1134979814,1881,-11157,4344,-16832,16588,16629,16313,16361,140722,16600.5195,16680.2891,16380.0596,16408.3496,3001.69,86.21,84.98
2021/10/5,-16339704507,3120952876,-5968,-17129,-3493,-20309,16240,16424,16107,16395,150929,16362.2695,16460.75,16162.1699,16460.75,3287.77,91.96,90.59
2021/10/6,-23857806494,2315063250,3383,-13742,3301,-17031,16470,16493,16265,16362,135666,16488.2109,16568.2109,16303.6299,16393.1602,2880.61,97.04,98.14
2021/10/7,23803306526,999778460,-4531,-18280,3970,-13033,16521,16760,16519,16699,123452,16465.5703,16731.5801,16465.5703,16713.8594,2942.33,105.01,108.33
2021/10/8,-14567867980,1665636449,-2864,-21144,-2972,-16005,16740,16759,16591,16625,100821,16742.3496,16771.7109,16605.4902,16640.4297,2716.25,100.7,109.5
2021/10/12,-16824017137,730527870,5515,-15634,4306,-11679,16485,16489,16285,16419,138191,16589.7207,16589.7207,16349.4902,16462.8398,2789.23,83.34,103.27
2021/10/13,-8532395319,1056548556,-2814,-18436,-3461,-15203,16520,16585,16321,16321,114352,16480.9805,16543.3301,16328.4697,16347.9902,2577.99,90.39,101.39
2021/10/14,3429619917,966448100,2309,-16127,4143,-11060,16496,16546,16354,16402,104047,16392.5098,16519.9609,16347.8799,16387.2793,2567.86,99.18,99.68
2021/10/15,27884645939,-487592380,-1561,-17650,2882,-8330,16654,16790,16570,16780,108151,16426.7598,16781.1895,16426.7598,16781.1895,2846.01,110.62,113.27
2021/10/18,3281854672,-509136977,-1343,-19002,104,-8190,16800,16870,16705,16721,88716,16816.9395,16862.0293,16695.8906,16705.4609,2700.19,94.17,101.38
2021/10/19,11074441768,1614875177,800,-18206,2266,-5908,16810,16954,16787,16903,79761,16791.1191,16916.7207,16772.1504,16900.6699,2658.93,102.27,109.35
2021/10/20,-4987736311,1473549208,-1168,-17463,-1701,-1173,16973,16987,16863,16882,53379,16936.1992,16973.8594,16855.8106,16887.8203,2658.2,108.93,121.7
2021/10/21,6866505613,-98505075,-672,-18163,-5467,-6528,16879,17047,16815,16815,117743,16904.4609,17026.8906,16873.9902,16889.5098,3083.64,110.01,108.82
2021/10/22,-902358545,466033539,-1836,-20002,-400,-6916,16877,16913,16770,16853,98811,16900.3203,16932.8906,16800.4902,16888.7402,2822.44,84.78,105.46
2021/10/25,4706817748,-186040759,1376,-20028,1190,-118,16788,16930,16731,16888,97221,16879.34,16930.98,16784.11,16894.24,2698.8679,95.96,106.55
2021/10/26,6728540315,338629249,-2050,-22065,-1110,-1280,16975,17073,16948,17048,92092,16909.32,17067.15,16909.32,17034.34,3290.7508,107.31,119.42
2021/10/27,2463829997,176273735,-585,-22666,-3177,-4349,16944,17088,16928,17071,85950,17037.37,17079.6,16973.16,17074.55,2856.4937,86.04,108.3
2021/10/28,-7359073568,713286035,252,-22414,-1135,-5484,17013,17103,16984,17038,85288,17081.17,17104.86,16994.37,17041.63,3183.2631,100.38,109.67
2021/10/29,-11520750068,96048463,-1430,-23842,-979,-6471,17061,17074,16858,16945,111444,17058.04,17073.97,16920.68,16987.41,3544.3246,88.43,106.06
2021/11/1,-3334094830,28816811,1758,-22084,3065,-3406,17040,17130,17028,17079,79806,17021.77,17119.43,17021.77,17068.24,3291.6659,101.77,113.06
2021/11/2,1971219302,-457879161,-369,-22443,-1196,-4642,17167,17255,17004,17047,109134,17094.42,17237.09,17026.63,17065.97,3912.2538,100.09,110.08
2021/11/3,3891859292,-1958994408,906,-21534,2484,-2222,17081,17127,17040,17092,72076,17087.89,17153.76,17080.51,17122.16,3314.0617,106.25,111.84
2021/11/4,-7424231969,-555767440,-1560,-23097,-2393,-4603,17269,17280,17050,17075,90112,17158.28,17219.65,17061.46,17078.86,3127.1345,90.19,103.67
2021/11/5,26574274844,506890930,1693,-21396,8357,3722,17150,17279,17106,17267,90064,17097.16,17296.9,17097.16,17296.9,3285.877,93.22,114.85
2021/11/8,10619992829,873761698,3956,-17455,4194,7976,17256,17425,17251,17424,77522,17323.39,17415.3,17279.46,17415.3,3815.4515,115.12,126.21
2021/11/9,19459090002,651400939,2129,-13582,2132,3132,17499,17593,17480,17555,80924,17433.1,17581.52,17433.1,17541.36,3992.82,95.58,129.96
2021/11/10,-74319425,987036108,-2933,-16513,-6569,-3370,17550,17581,17496,17555,75931,17549.09,17575.44,17489.87,17559.65,3552.3487,93.04,126.77
2021/11/11,-7203502352,-262275552,-1478,-17990,-3659,-7017,17430,17537,17395,17470,84466,17527.18,17527.18,17403.48,17452.52,4047.3303,94.96,118.91
2021/11/12,7890873344,997880844,1002,-16971,2183,-4902,17570,17638,17491,17547,91259,17479.55,17602.05,17479.55,17518.13,3729.8951,103.03,120.93
2021/11/15,5435850454,409390457,1425,-15579,-40,-4802,17615,17707,17603,17664,102421,17560.52,17683.19,17560.52,17634.47,3816.1473,97.42,131.09
2021/11/16,7490574255,2716836942,519,-15063,466,-4324,17662,17717,17653,17701,78291,17639.96,17708.1,17629.8,17693.13,3821.6273,119.25,138.35
2021/11/17,-172202002,1288641960,726,-15550,1771,2386,17711,17761,17678,17722,52589,17705.29,17764.04,17669.58,17764.04,4013.015,101.54,133.65
2021/11/18,10130076216,-1032929910,-2407,-17940,-3084,-766,17769,17868,17763,17860,87837,17767.06,17841.37,17748.21,17841.37,4010.7897,113.93,139.28
2021/11/19,7895652276,-875180626,-1826,-19767,-7190,-7952,17919,17949,17813,17851,82761,17864.19,17986.18,17786.05,17818.31,4030.3576,83.5,122.41
2021/11/22,962139190,-1723918241,1103,-18656,-66,-8050,17790,17876,17787,17836,58435,17828.53,17857.73,17790.64,17803.54,3186.2426,96.56,120.3
2021/11/23,-12810269685,-484690874,-51,-18707,-3713,-11763,17765,17768,17638,17659,102784,17797.9,17797.9,17650.07,17666.12,3172.2216,74.58,103.84
2021/11/24,446686134,-1206649611,-260,-18965,2198,-9716,17604,17698,17593,17679,76818,17680.16,17722.89,17588.78,17642.52,2961.1854,103.71,123.7
2021/11/25,-8264479851,-27058432,-1357,-20322,-6219,-15935,17688,17715,17600,17676,66753,17686.12,17724.5,17609.51,17654.19,3049.8756,101.51,122.99
2021/11/26,-31006915587,-676614902,1642,-20043,-669,-11152,17530,17572,17307,17342,129988,17641.79,17641.79,17330.44,17369.39,3580.712,86.37,99.8
2021/11/29,6065033372,61236769,1575,-18480,4859,-6245,17243,17416,17184,17308,120115,17320.01,17415.63,17167.24,17328.09,3206.7713,112.38,102.18
2021/11/30,-16683500914,665290643,-3320,-21794,-6192,-12461,17428,17537,17312,17327,111906,17369.79,17535.23,17369.79,17427.76,4509.1179,109.23,106.21
2021/12/1,8433788899,104571864,247,-21574,8939,-3043,17350,17617,17333,17586,103548,17428.61,17626.21,17374.59,17585.99,3018.4334,116.01,119.97
2021/12/2,12633317356,-429793326,-290,-21858,1134,-1933,17570,17709,17509,17705,108997,17575.91,17741.55,17559.44,17724.88,3905.1381,100.02,127.61
2021/12/3,7531488909,1033523680,-303,-22167,-3436,-5345,17696,17745,17621,17706,79145,17720.93,17781.14,17670.32,17697.14,3317.861,107.62,130.14
2021/12/6,-6243871848,-520714463,-1860,-24030,-6251,-11584,17619,17736,17527,17693,91121,17650.67,17763.42,17585.95,17688.21,3005.181,109.25,122.86
2021/12/7,179032123,2088921020,-2196,-26218,763,-10853,17677,17799,17586,17795,94771,17734.19,17796.92,17642.32,17796.92,3798.0685,105.08,117.9
2021/12/8,16774472724,1209198877,795,-25414,8389,-2589,17945,17988,17840,17851,94293,17845.06,17988.88,17832.42,17832.42,3718.0071,92.45,126.65
2021/12/9,6146514456,84203554,814,-24600,-289,-2878,17886,17946,17812,17911,79412,17880.41,17925.12,17807.12,17914.12,3248.6867,106.71,125.16
2021/12/10,-3255086256,-20916242,-1816,-26416,-6045,-8923,17808,17874,17765,17818,73341,17893.29,17893.29,17767.8,17826.26,2879.34,84.47,120.12
2021/12/13,-5129724011,-236258060,654,-25750,-788,-9759,17912,17944,17743,17752,102639,17841.03,17919.35,17767.6,17767.6,2893.9606,88.96,120.61
2021/12/14,-12729225589,2155697384,-778,-26528,-312,-10071,17683,17711,17565,17605,109694,17754.38,17754.38,17566.99,17599.37,3079.1969,91.76,107.87
2021/12/15,-6180047843,2546666109,1698,-25788,2096,-2694,17588,17666,17536,17630,53677,17592.87,17678.78,17556.87,17660.1,2505.5319,106.62,116.1
2021/12/16,-2574432319,2369888131,-738,-26530,-1179,-3857,17765,17809,17671,17804,84101,17719.06,17814.32,17719.06,17785.74,3154.5566,98.74,115.47
2021/12/17,3051751559,3743089379,1129,-25414,-1474,-5279,17716,17798,17703,17786,78566,17744.54,17822.74,17718.27,17812.59,3572.4474,100.53,110.65
2021/12/20,-19422857712,3214429355,-1217,-26642,-2989,-8224,17720,17748,17564,17580,103831,17812.81,17812.81,17646.39,17669.11,2640.2875,90.07,93.77
2021/12/21,10562568056,3778587190,1210,-25413,8349,49,17660,17829,17624,17796,87917,17686.84,17825.89,17652.32,17789.27,2628.8371,113.87,115.22
2021/12/22,1769735850,1716736261,1214,-24194,-2648,-2483,17847,17852,17783,17833,54102,17805.74,17870.16,17799.72,17826.83,2543.8444,103.74,112.03
2021/12/23,18023345678,179519526,328,-23866,5462,2979,17935,17983,17903,17954,66061,17855.78,17960.99,17855.78,17946.66,2793.8436,98.69,114.93
2021/12/24,8602179777,-562682262,-790,-24656,1310,4289,18014,18035,17946,17958,50035,17966.35,18039.85,17953.57,17961.64,2455.5635,93.92,119.36
2021/12/27,11087944102,-1333214317,1191,-23460,2538,6807,17982,18099,17967,18068,58096,17975.41,18099.78,17975.41,18048.94,2395.4056,124.5,126.2
2021/12/28,21554772236,544942435,861,-22593,1800,8583,18115,18209,18105,18207,60973,18099.71,18197.36,18099.71,18196.81,2629.189,124.54,135.52
2021/12/29,13216267615,-133435768,-506,-23091,-2118,6592,18195,18289,18188,18276,57011,18209.14,18283.25,18192.86,18248.28,2425.8846,98.57,121.71
2021/12/30,2648088022,-879843958,-2067,-25156,-5357,1227,18242,18265,18177,18212,56933,18270,18291.25,18216.45,18218.84,2667.4855,93.35,117.42
2022/1/3,15525625440,-120362327,-32,-25176,4581,5760,18288,18389,18203,18273,96972,18260.23,18379.69,18238.47,18270.51,3311.4032,96.92,117.84
2022/1/4,25706979961,194971291,462,-24704,3719,9439,18361,18522,18359,18516,90796,18395.14,18526.35,18395.14,18526.35,3355.6993,99.29,133.72
2022/1/5,9353409563,379804134,605,-24087,-3769,5895,18480,18546,18438,18480,82044,18598.13,18619.61,18446.52,18499.96,3434.531,100.57,111.2
2022/1/6,-7393239902,-630795388,966,-23137,1400,7359,18345,18419,18238,18335,119801,18395.72,18427.15,18253.82,18367.92,3010.537,94.22,103.68
2022/1/7,-13242008187,4515754,-3480,-26609,-5658,1669,18459,18478,18115,18143,137788,18388.16,18444.12,18134.41,18169.76,3328.279,92.55,94.04
2022/1/10,-5275802357,-316624152,1183,-25431,4018,5707,18075,18264,18022,18258,96625,18095.39,18243.26,18043.97,18239.38,2750.8381,103.82,99.97
2022/1/11,2228698810,852853116,-2918,-28317,-6479,-900,18200,18295,18102,18280,119585,18266.54,18293.53,18135.43,18288.21,3092.2451,99.06,100.33
2022/1/12,12754129199,-1103015246,-126,-28429,2893,1929,18403,18411,18271,18375,90837,18348.39,18394.7,18255.38,18375.4,2901.4971,101.13,107.44
2022/1/13,17446630122,1974771514,2732,-25697,2388,4317,18433,18485,18364,18425,95326,18356.21,18459.73,18346.81,18436.93,2816.2268,96.32,111.02
2022/1/14,15278618915,2834343407,223,-25474,-5445,-1128,18549,18560,18220,18357,158202,18509,18509,18213.44,18403.33,3387.2008,89.65,98.16
2022/1/17,6462485971,488342526,-162,-25634,3397,2261,18417,18537,18387,18509,117616,18512.15,18535.42,18435.02,18525.44,2653.0872,112.02,111.05
2022/1/18,-6864637705,1130207857,1437,-24203,3,2288,18531,18583,18347,18349,129157,18492.81,18575.41,18378.64,18378.64,2682.1636,108.38,107.4
2022/1/19,-1949823353,1655400835,-803,-24491,-1708,-3785,18261,18345,18210,18218,72718,18275.18,18359.14,18199.35,18227.46,2615.8459,104.26,98.36
2022/1/20,-5583699691,-728906451,-377,-24875,2103,-1654,18203,18270,18081,18226,119191,18212.26,18292.14,18125.2,18218.28,2440.1635,111.34,109.5
2022/1/21,-40035806905,3231268291,-1125,-26015,-5738,-7332,18026,18050,17836,17895,157754,18113.94,18113.94,17851.39,17899.3,3109.5685,85.27,85.87
2022/1/24,360470996,2088020096,-1131,-27141,2887,-4465,17736,17973,17703,17957,133779,17843.33,18004.45,17682.33,17989.04,2671.0499,102.69,92.81
2022/1/25,-47344752332,4313329812,-4071,-32728,-10625,-9026,17790,17799,17578,17678,158896,17890.71,17890.71,17645.66,17701.12,2749.8035,90.42,78.85
2022/1/26,-15106669013,1732530481,934,-31781,3827,-5587,17683,17757,17607,17625,96254,17657.97,17776.42,17633.03,17674.4,2301.3621,111.3,105.66
2022/2/7,-6454351364,2379392065,1522,-30260,5134,-197,17797,17900,17693,17896,113311,17750.7,17900.3,17712.35,17900.3,3050.7,102.8,100.48
2022/2/8,-2537861585,4260829616,745,-29534,654,533,17960,18047,17922,17942,89409,17955.95,18063.55,17955.95,17966.56,3132.2,129.72,111.07
2022/2/9,10412379741,4431716480,2730,-25452,5193,661,18068,18169,18050,18164,72131,18060.33,18168.6,18039.23,18151.76,2940.6,120.66,113.67
2022/2/10,9661390176,1327735250,4889,-20559,4187,4832,18230,18340,18133,18334,94850,18217.29,18338.05,18145.04,18338.05,2806.5,119.13,129.41
2022/2/11,4422637461,1677444859,1537,-19022,-4947,-115,18202,18290,18182,18273,85357,18258.81,18310.94,18191.75,18310.94,2617.7,118.85,126.5
2022/2/14,-20674580962,2000016032,-2123,-21145,-3330,-3445,18099,18132,17934,17977,137955,18182.73,18182.73,17965.22,17997.67,2594.4,107.63,101.86
2022/2/15,-16236332088,1988983119,4749,-16391,2147,-1318,17922,18093,17883,17953,114065,17978.44,18085.91,17942.68,17951.81,2318.4,108.56,105.99
2022/2/16,8468326377,2237384964,1326,-15424,4103,2953,18184,18248,18140,18207,63453,18109.17,18233.79,18109.17,18231.47,2690.2,106.54,125.61
2022/2/17,15661863466,2559229684,-1013,-16447,-5187,-2194,18269,18330,18168,18243,110179,18213.3,18330.63,18190.24,18268.57,3043.3,119.95,122.85
2022/2/18,6472462994,1193202133,-764,-17209,-1740,-3942,18065,18254,18039,18226,96351,18250.37,18262.96,18098.52,18232.35,3028.9,124.03,128.18
2022/2/21,-11217917125,1993356138,-2267,-19484,-847,-4757,18001,18242,17970,18210,95874,18196.4,18253.1,18129.65,18221.49,2975.86,118.92,124.6
2022/2/22,-38663878489,3776550350,-329,-19803,-7483,-12280,17990,18068,17773,17878,144406,18159.51,18159.51,17840.38,17969.29,3428.5,101.24,107.03
2022/2/23,-12181416741,2087239200,2686,-17119,4976,-7041,17954,18060,17936,18042,83991,17954.75,18109.28,17954.75,18055.73,2689.88,110.61,124.12
2022/2/24,-53447086521,4978310830,-1673,-19969,-11088,-13421,17811,17850,17506,17516,187058,17939.53,17939.53,17561.07,17594.55,4336.87,109.3,103.29
2022/2/25,-51029478256,2887495078,-373,-20366,6265,-7060,17660,17702,17513,17606,129514,17617.36,17737.32,17554.97,17652.18,3864.95,104.78,107.36
2022/3/1,6331902089,3604784535,2307,-18087,7398,450,17756,17942,17692,17911,109687,17657.5,17944.5,17657.5,17898.25,3579.2,117.46,124.71
